2026-04-12 20:17:14,360 | Execução 8/10
2026-04-12 20:23:13,328 | Acuracia execucao 8: 0.7564
2026-04-12 20:23:13,328 | Execução 9/10
2026-04-12 20:29:10,533 | Acuracia execucao 9: 0.8071
2026-04-12 20:29:10,533 | Execução 10/10
2026-04-12 20:35:16,939 | Acuracia execucao 10: 0.7815
2026-04-12 20:35:16,940 | Acuracia media 12: 0.7564
2026-04-12 20:35:16,941 | ====================================================
2026-04-12 20:35:16,941 | RESULTADOS FINAIS
2026-04-12 20:35:16,941 | ====================================================
2026-04-12 20:35:16,941 | 
2026-04-12 20:35:16,941 | 1 espaço(s): 0.7233
2026-04-12 20:35:16,941 |     desvio padrão: 0.0334
2026-04-12 20:35:16,941 |     IC 95%: [0.6994, 0.7472]
2026-04-12 20:35:16,941 | 
2026-04-12 20:35:16,941 | 5 espaço(s): 0.7604
2026-04-12 20:35:16,941 |     desvio padrão: 0.0351
2026-04-12 20:35:16,941 |     IC 95%: [0.7353, 0.7855]
2026-04-12 20:35:16,941 | 
2026-04-12 20:35:16,941 | 7 espaço(s): 0.7558
2026-04-12 20:35:16,941 |     desvio padrão: 0.0414
2026-04-12 20:35:16,941 |     IC 95%: [0.7263, 0.7854]
2026-04-12 20:35:16,941 | 
2026-04-12 20:35:16,941 | 12 espaço(s): 0.7564
2026-04-12 20:35:16,942 |     desvio padrão: 0.1096
2026-04-12 20:35:16,942 |     IC 95%: [0.6780, 0.8348]
2026-04-12 20:35:16,942 | 
2026-04-12 20:35:16,942 | Media global: 0.7490

2026-04-12 20:35:16,943 | ====================================================
2026-04-12 20:35:16,944 | TEMPO TOTAL DE EXECUÇÃO
2026-04-12 20:35:16,944 | ====================================================
2026-04-12 20:35:16,944 | Fim: 2026-04-12 20:35:16
2026-04-12 20:35:16,944 | Tempo total: 3:25:49.763593
2026-04-12 20:35:16,944 | 
2026-04-12 20:35:17,185 | ====================================================
2026-04-12 20:35:17,185 | USO DE RECURSOS DURANTE O EXPERIMENTO
2026-04-12 20:35:17,185 | ====================================================
2026-04-12 20:35:17,185 | CPU média: 17.64%
2026-04-12 20:35:17,185 | CPU máxima: 98.10%
2026-04-12 20:35:17,185 | RAM média: 6.35 GB
2026-04-12 20:35:17,185 | RAM máxima: 7.09 GB
2026-04-12 20:35:17,185 | 
2026-04-12 20:35:17,964 | Fim da execução
