2026-03-30 22:43:04,076 | Acuracia execucao 3: 0.8069
2026-03-30 22:43:04,076 | Execução 4/10
2026-03-30 22:49:59,463 | Acuracia execucao 4: 0.8547
2026-03-30 22:49:59,463 | Execução 5/10
2026-03-30 22:57:16,772 | Acuracia execucao 5: 0.8217
2026-03-30 22:57:16,773 | Execução 6/10
2026-03-30 23:04:15,428 | Acuracia execucao 6: 0.8138
2026-03-30 23:04:15,429 | Execução 7/10
2026-03-30 23:11:15,317 | Acuracia execucao 7: 0.8333
2026-03-30 23:11:15,317 | Execução 8/10
2026-03-30 23:18:10,547 | Acuracia execucao 8: 0.8224
2026-03-30 23:18:10,547 | Execução 9/10
2026-03-30 23:25:34,261 | Acuracia execucao 9: 0.8145
2026-03-30 23:25:34,262 | Execução 10/10
2026-03-30 23:32:36,588 | Acuracia execucao 10: 0.8216
2026-03-30 23:32:36,591 | Acuracia media 12: 0.7887
2026-03-30 23:32:36,593 | ====================================================
2026-03-30 23:32:36,593 | RESULTADOS FINAIS
2026-03-30 23:32:36,593 | ====================================================
2026-03-30 23:32:36,593 | 
2026-03-30 23:32:36,593 | 1 espaço(s): 0.6645
2026-03-30 23:32:36,593 |     desvio padrão: 0.0545
2026-03-30 23:32:36,593 |     IC 95%: [0.6255, 0.7035]
2026-03-30 23:32:36,593 | 
2026-03-30 23:32:36,593 | 5 espaço(s): 0.7654
2026-03-30 23:32:36,593 |     desvio padrão: 0.0479
2026-03-30 23:32:36,594 |     IC 95%: [0.7311, 0.7996]
2026-03-30 23:32:36,594 | 
2026-03-30 23:32:36,594 | 7 espaço(s): 0.7751
2026-03-30 23:32:36,594 |     desvio padrão: 0.0594
2026-03-30 23:32:36,594 |     IC 95%: [0.7326, 0.8175]
2026-03-30 23:32:36,594 | 
2026-03-30 23:32:36,594 | 12 espaço(s): 0.7887
2026-03-30 23:32:36,594 |     desvio padrão: 0.1024
2026-03-30 23:32:36,594 |     IC 95%: [0.7155, 0.8619]
2026-03-30 23:32:36,594 | 
2026-03-30 23:32:36,594 | Media global: 0.7484

2026-03-30 23:32:36,594 | ====================================================
2026-03-30 23:32:36,594 | TEMPO TOTAL DE EXECUÇÃO
2026-03-30 23:32:36,594 | ====================================================
2026-03-30 23:32:36,595 | Fim: 2026-03-30 23:32:36
2026-03-30 23:32:36,595 | Tempo total: 3:49:38.916608
2026-03-30 23:32:36,595 | 
2026-03-30 23:32:37,365 | ====================================================
2026-03-30 23:32:37,365 | USO DE RECURSOS DURANTE O EXPERIMENTO
2026-03-30 23:32:37,365 | ====================================================
2026-03-30 23:32:37,365 | CPU média: 20.65%
2026-03-30 23:32:37,365 | CPU máxima: 100.00%
2026-03-30 23:32:37,365 | RAM média: 6.36 GB
2026-03-30 23:32:37,366 | RAM máxima: 7.72 GB
2026-03-30 23:32:37,366 | 
2026-03-30 23:32:38,792 | Fim da execução
